group,songname,mfcc1_mean,mfcc1_std,mfcc1_skew,mfcc1_max,mfcc1_median,mfcc1_min,mfcc2_mean,mfcc2_std,mfcc2_skew,mfcc2_max,mfcc2_median,mfcc2_min,mfcc3_mean,mfcc3_std,mfcc3_skew,mfcc3_max,mfcc3_median,mfcc3_min,mfcc4_mean,mfcc4_std,mfcc4_skew,mfcc4_max,mfcc4_median,mfcc4_min,mfcc5_mean,mfcc5_std,mfcc5_skew,mfcc5_max,mfcc5_median,mfcc5_min,mfcc6_mean,mfcc6_std,mfcc6_skew,mfcc6_max,mfcc6_median,mfcc6_min,mfcc7_mean,mfcc7_std,mfcc7_skew,mfcc7_max,mfcc7_median,mfcc7_min,mfcc8_mean,mfcc8_std,mfcc8_skew,mfcc8_max,mfcc8_median,mfcc8_min,mfcc9_mean,mfcc9_std,mfcc9_skew,mfcc9_max,mfcc9_median,mfcc9_min,mfcc10_mean,mfcc10_std,mfcc10_skew,mfcc10_max,mfcc10_median,mfcc10_min,mfcc11_mean,mfcc11_std,mfcc11_skew,mfcc11_max,mfcc11_median,mfcc11_min,mfcc12_mean,mfcc12_std,mfcc12_skew,mfcc12_max,mfcc12_median,mfcc12_min,mfcc13_mean,mfcc13_std,mfcc13_skew,mfcc13_max,mfcc13_median,mfcc13_min,mfcc14_mean,mfcc14_std,mfcc14_skew,mfcc14_max,mfcc14_median,mfcc14_min,mfcc15_mean,mfcc15_std,mfcc15_skew,mfcc15_max,mfcc15_median,mfcc15_min,sc_mean,sc_std,sc_skew,sc_max,sc_median,sc_min,zcr_mean,zcr_std,zcr_skew,zcr_max,zcr_median,zcr_min,cf_mean,cf_std,cf_skew,cf_max,cf_median,cf_min,sro_mean,sro_std,sro_skew,sro_max,sro_median,sro_min
country,genres/country/country.00092.wav,-50.7518196105957,27.179031372070312,0.36225563287734985,46.01402282714844,-52.76377487182617,-134.48194885253906,96.70516204833984,15.435649871826172,-1.0121876001358032,129.15155029296875,99.0995101928711,31.608287811279297,-24.31789207458496,13.612698554992676,1.0719521045684814,32.45489501953125,-26.535152435302734,-55.80052947998047,66.08042907714844,11.868345260620117,-1.0116575956344604,106.38554382324219,67.31590270996094,13.200250625610352,-14.691866874694824,8.594849586486816,0.694824755191803,24.095195770263672,-14.955833435058594,-40.31743621826172,24.385984420776367,7.7352986335754395,-0.4904520809650421,45.05727767944336,25.022239685058594,-5.696582794189453,-21.0242862701416,9.254342079162598,0.4808531701564789,9.722789764404297,-22.143835067749023,-45.279579162597656,12.4622802734375,8.218949317932129,-0.012325658462941647,44.342872619628906,12.422182083129883,-13.603957176208496,-18.149168014526367,8.490217208862305,0.18551190197467804,9.927889823913574,-18.716215133666992,-41.383460998535156,13.252155303955078,7.450138092041016,-0.05283975973725319,37.461814880371094,13.280252456665039,-11.35519790649414,-12.808225631713867,6.714977741241455,0.2069930136203766,11.054865837097168,-12.958526611328125,-34.928306579589844,9.793718338012695,6.64507532119751,-0.18534459173679352,34.566959381103516,10.298593521118164,-13.918895721435547,-11.343371391296387,6.315584659576416,0.08467641472816467,10.690317153930664,-11.563225746154785,-31.76791000366211,4.925225257873535,6.342162132263184,0.11465773731470108,25.70976448059082,4.886092185974121,-11.974124908447266,-7.853497505187988,6.726317405700684,-0.006008594296872616,13.044286727905273,-8.047224044799805,-27.510665893554688,2335.0732890934605,424.9985005423696,1.3898489016310969,4291.398051165471,2273.5210943068105,1459.8535399659456,0.12120930611948956,0.036298214353630495,0.6000132431206174,0.25341796875,0.11669921875,0.041015625,0.12120930611948956,0.036298214353630495,0.6000132431206174,0.25341796875,0.11669921875,0.041015625,4839.2751459179235,789.0503024322454,2.120056583332349,8516.3818359375,4683.4716796875,3552.978515625
country,genres/country/country.00093.wav,-213.58212280273438,64.71190643310547,-0.5381738543510437,-53.63949203491211,-206.8088836669922,-448.0406494140625,117.22309112548828,25.032869338989258,-1.4693681001663208,178.97857666015625,119.82154846191406,-17.85485076904297,-21.8720703125,22.630098342895508,0.06094413995742798,47.68505859375,-20.75102996826172,-84.793701171875,45.651947021484375,17.054277420043945,0.15622833371162415,93.952392578125,45.31755065917969,-1.1573333740234375,-10.289831161499023,17.30708885192871,-0.22479809820652008,27.271076202392578,-9.862220764160156,-71.84849548339844,5.055660724639893,13.097723007202148,-0.03348742052912712,51.33747100830078,5.774335861206055,-45.568302154541016,-11.914362907409668,14.234174728393555,-0.3396444022655487,20.93855857849121,-10.951746940612793,-51.69639587402344,5.57570743560791,10.016822814941406,-0.2385694831609726,32.73188018798828,5.714640140533447,-30.3104248046875,-17.804672241210938,12.832401275634766,-0.035122182220220566,16.78754997253418,-17.9576416015625,-54.723236083984375,0.1862282156944275,11.298487663269043,0.14697813987731934,36.60026550292969,-0.29375922679901123,-39.84428405761719,-14.172101974487305,10.958586692810059,-0.05571776255965233,14.648422241210938,-13.815942764282227,-47.13477325439453,-1.1578783988952637,10.387372970581055,-0.31688782572746277,25.257461547851562,-0.4256753921508789,-32.61426544189453,-10.305899620056152,8.907707214355469,0.19871927797794342,18.663576126098633,-10.587396621704102,-35.43801498413086,-4.069736480712891,9.724586486816406,-0.0222947895526886,26.42061996459961,-4.156959533691406,-33.458824157714844,-6.642040252685547,8.496932983398438,-0.07014916092157364,21.036550521850586,-6.382429122924805,-30.127742767333984,1537.649194401882,582.4466102709284,2.8487075398189856,5347.485730788093,1475.3938647755492,731.2152436564367,0.06812788512664346,0.04342037545874413,3.8665312862968704,0.42138671875,0.0615234375,0.01708984375,0.06812788512664346,0.04342037545874413,3.8665312862968704,0.42138671875,0.0615234375,0.01708984375,3055.325041237674,1085.646089408145,1.7040412120387418,8236.4501953125,2960.8154296875,990.52734375
country,genres/country/country.00094.wav,-104.30146789550781,45.79459762573242,0.2687462866306305,43.29023361206055,-108.00537109375,-242.2714385986328,136.42401123046875,29.703170776367188,-1.1987601518630981,193.00262451171875,141.20135498046875,-3.069678783416748,-20.96894645690918,19.44479751586914,-0.3632117211818695,49.614418029785156,-20.188739776611328,-92.45841979980469,52.842994689941406,14.561455726623535,-0.08017443865537643,102.1170654296875,53.91459655761719,0.4082948565483093,2.0333495140075684,14.041921615600586,-0.16405639052391052,38.66743087768555,2.0781502723693848,-41.63987731933594,20.441082000732422,13.005860328674316,-0.21875527501106262,58.96781921386719,21.397903442382812,-17.626951217651367,-11.608102798461914,10.450170516967773,0.007734883110970259,15.766887664794922,-11.445077896118164,-41.56157302856445,17.66217803955078,8.891695976257324,0.384956419467926,50.83521270751953,16.896080017089844,-7.510022163391113,-15.74055290222168,8.792973518371582,-0.13263638317584991,8.981996536254883,-15.784372329711914,-46.527587890625,11.053032875061035,9.981131553649902,0.2028885781764984,43.44297790527344,10.13931655883789,-16.927581787109375,-11.325997352600098,7.983102321624756,0.097390316426754,14.811467170715332,-11.282488822937012,-35.422218322753906,3.6736598014831543,8.970749855041504,0.09024634957313538,32.87328338623047,3.228745460510254,-27.945037841796875,-6.494364261627197,8.068737030029297,-0.21965399384498596,16.772216796875,-6.399014472961426,-41.21217346191406,0.04303153231739998,8.323887825012207,0.02878718264400959,26.01956558227539,-0.19107484817504883,-24.04702377319336,-2.032378673553467,7.758365154266357,0.1823192536830902,23.57576560974121,-2.092564582824707,-23.916229248046875,1474.633907805747,585.7860718596042,2.3398028368875243,4976.3549282441745,1344.8133106910861,626.3430959337526,0.0629996102813225,0.0311626896399792,2.028008565886326,0.25146484375,0.05712890625,0.01171875,0.0629996102813225,0.0311626896399792,2.028008565886326,0.25146484375,0.05712890625,0.01171875,3107.7175060723607,1238.2136052234807,1.556294917039104,7687.353515625,2713.18359375,1022.8271484375
country,genres/country/country.00095.wav,-124.76744842529297,51.130859375,-0.0015324451960623264,17.857128143310547,-123.91696166992188,-264.505615234375,127.3147201538086,27.01215362548828,-1.3492624759674072,187.6748809814453,130.45274353027344,-8.979804039001465,-23.385271072387695,17.699277877807617,0.15142199397087097,29.815643310546875,-24.232568740844727,-68.85585021972656,47.38424301147461,14.44607925415039,-0.14975149929523468,97.79771423339844,47.90382766723633,-0.6059889793395996,0.5728502869606018,15.250804901123047,-0.40537387132644653,40.71796417236328,2.3654394149780273,-54.6092529296875,16.016809463500977,14.543936729431152,-0.32407116889953613,51.401065826416016,16.471179962158203,-37.454063415527344,-9.985471725463867,11.316962242126465,-0.0871570035815239,26.604129791259766,-9.55201530456543,-41.75616455078125,16.20380210876465,9.498373985290527,0.18454977869987488,46.230892181396484,16.074705123901367,-12.265810012817383,-16.741411209106445,13.38008975982666,-0.14948728680610657,15.268178939819336,-15.765727996826172,-48.99681091308594,6.792561054229736,10.2554931640625,0.38958656787872314,38.71673583984375,6.359415054321289,-28.332931518554688,-8.200077056884766,10.33366584777832,-0.09777048230171204,22.475475311279297,-7.920889854431152,-37.02195358276367,3.2057223320007324,8.5706205368042,-0.36989471316337585,30.277790069580078,3.765277147293091,-26.381088256835938,-1.6037218570709229,8.149032592773438,0.335155189037323,24.300952911376953,-2.087434768676758,-25.281904220581055,-2.1470484733581543,7.852290630340576,-0.08942291140556335,21.374855041503906,-1.8911367654800415,-24.55227279663086,-3.5311782360076904,8.175615310668945,0.0668356642127037,20.222583770751953,-3.792245864868164,-27.404186248779297,1557.68389508737,643.2807118738694,2.8960114236732393,5504.461448069258,1417.6962274698385,741.6577097781721,0.0673669518561485,0.05866540422088645,4.619404508448002,0.54296875,0.0546875,0.0068359375,0.0673669518561485,0.05866540422088645,4.619404508448002,0.54296875,0.0546875,0.0068359375,3220.9208689820184,1177.7944722846914,1.595277475729398,7708.88671875,2939.2822265625,1044.3603515625
country,genres/country/country.00096.wav,-69.81324005126953,48.39506530761719,-0.11378749459981918,48.98213195800781,-69.79547119140625,-217.3729248046875,124.2111587524414,24.107471466064453,-1.0885670185089111,177.95547485351562,127.9010238647461,26.492124557495117,-32.48198318481445,18.18932342529297,0.369172066450119,37.824684143066406,-33.47211456298828,-85.10193634033203,47.68965530395508,12.92626953125,0.026735641062259674,100.86729431152344,47.777069091796875,3.5045671463012695,1.4027224779129028,11.18325424194336,-0.40569859743118286,32.876365661621094,2.390873670578003,-41.53257751464844,22.611412048339844,10.287306785583496,-0.13050997257232666,55.90194320678711,22.780242919921875,-17.625587463378906,-8.74413776397705,12.293207168579102,-0.0007242049905471504,23.706666946411133,-8.42997932434082,-43.62651824951172,21.426990509033203,9.062830924987793,-0.002185945864766836,47.30356216430664,21.622150421142578,-2.6065385341644287,-15.670838356018066,9.445808410644531,-0.1897965520620346,6.361759185791016,-15.499963760375977,-45.30793762207031,15.738123893737793,9.348706245422363,0.2759188115596771,45.150787353515625,15.268146514892578,-8.769125938415527,-12.439983367919922,8.135674476623535,-0.015360904857516289,10.207022666931152,-12.489112854003906,-35.613975524902344,9.570569038391113,8.742425918579102,0.3367026150226593,40.65397262573242,9.048796653747559,-18.596038818359375,-9.043076515197754,7.337430477142334,0.10553882271051407,12.560291290283203,-9.246614456176758,-30.26031494140625,2.896975517272949,8.126447677612305,-0.24869973957538605,23.219345092773438,3.005682945251465,-27.70937728881836,-3.1819252967834473,8.086053848266602,0.04420478641986847,22.159683227539062,-3.4382266998291016,-28.87441062927246,1754.2791314825852,570.1548680800198,2.6218132761978343,5054.1680872842,1644.7995487323694,865.9264270486694,0.09741305346094355,0.04569029324248838,2.7952927666954244,0.4384765625,0.09130859375,0.01806640625,0.09741305346094355,0.04569029324248838,2.7952927666954244,0.4384765625,0.09130859375,0.01806640625,3505.0409091321058,1150.0684148864862,1.8603630401841822,8236.4501953125,3229.98046875,1561.1572265625
country,genres/country/country.00097.wav,-148.32594299316406,61.36203384399414,-0.12984025478363037,10.220183372497559,-146.11875915527344,-321.6474304199219,126.8631591796875,31.480201721191406,-1.4005845785140991,188.06268310546875,131.71792602539062,-8.452888488769531,-19.5679931640625,23.13886833190918,0.008905300870537758,44.82037353515625,-20.22890853881836,-83.35921478271484,52.8514518737793,13.660122871398926,-0.025341447442770004,93.89663696289062,52.298736572265625,-4.296751976013184,8.58825397491455,14.654815673828125,-0.2592698633670807,50.46485137939453,9.300289154052734,-40.577720642089844,17.879751205444336,13.160554885864258,-0.10674455016851425,59.999637603759766,18.252758026123047,-24.34438705444336,-8.078773498535156,12.00387954711914,-0.1305847316980362,32.213951110839844,-7.485536575317383,-39.9345703125,17.77848243713379,9.90874195098877,-0.024078290909528732,44.57806396484375,17.118743896484375,-15.252603530883789,-15.498923301696777,9.243576049804688,0.05667166784405708,12.356069564819336,-15.584314346313477,-41.16398239135742,13.507555961608887,10.67869758605957,0.5461545586585999,49.1519660949707,12.354053497314453,-14.607752799987793,-10.954301834106445,10.123096466064453,0.1823253333568573,17.799381256103516,-11.408892631530762,-38.153526306152344,9.461726188659668,9.589710235595703,0.10735984891653061,39.16478729248047,9.450626373291016,-15.405717849731445,-1.9177356958389282,8.056241989135742,-0.23564158380031586,23.242374420166016,-1.5068713426589966,-34.057708740234375,1.8723387718200684,9.397719383239746,-0.23250025510787964,25.32318878173828,2.278073310852051,-35.45991516113281,-2.6658778190612793,9.357675552368164,-0.29819929599761963,23.584720611572266,-2.204270601272583,-30.347938537597656,1560.9704395228034,762.675948833938,2.530475045493636,5407.071816143003,1405.1649911790082,614.1352343676206,0.0671992821925754,0.052147304243597994,2.6826623514604213,0.42236328125,0.05419921875,0.00634765625,0.0671992821925754,0.052147304243597994,2.6826623514604213,0.42236328125,0.05419921875,0.00634765625,3175.1066061847446,1390.1696000677764,1.7366212104858676,8096.484375,2853.1494140625,1044.3603515625
country,genres/country/country.00098.wav,-139.55894470214844,45.51004409790039,-0.06886061280965805,14.68630313873291,-136.8186798095703,-287.653564453125,128.8077392578125,24.30218505859375,-0.972457766532898,181.73715209960938,129.8580780029297,10.000001907348633,-20.2224063873291,19.201181411743164,-0.5034345984458923,47.737159729003906,-17.865816116333008,-102.23211669921875,49.41929244995117,14.516063690185547,-0.3734344244003296,91.02656555175781,50.34913635253906,-2.391277313232422,-2.1611487865448,13.388880729675293,0.2222086638212204,42.65626525878906,-2.202484369277954,-50.675636291503906,16.970991134643555,12.321518898010254,-0.11423996090888977,59.47627258300781,17.725475311279297,-18.428287506103516,-8.32038688659668,10.202157974243164,-0.2506363093852997,16.985271453857422,-7.592156410217285,-41.22004699707031,9.811274528503418,9.516623497009277,0.053628019988536835,35.83140563964844,9.665971755981445,-17.80972671508789,-20.12681007385254,8.92074966430664,-0.015437771566212177,2.9712982177734375,-19.92809295654297,-46.128150939941406,2.4917714595794678,11.705232620239258,0.07071617990732193,38.26911163330078,1.9361517429351807,-29.783832550048828,-11.236035346984863,9.12063980102539,-0.334229439496994,13.042492866516113,-11.127894401550293,-53.31365966796875,3.7693121433258057,8.235749244689941,-0.11198769509792328,32.60716247558594,3.721914291381836,-30.55651092529297,-6.397822856903076,9.568452835083008,0.038820162415504456,22.64261817932129,-6.712211608886719,-35.550167083740234,-3.342134952545166,10.662713050842285,-0.06446854770183563,29.13052749633789,-3.4906787872314453,-38.07633972167969,-2.896446704864502,9.298788070678711,-0.3350643813610077,21.91413116455078,-2.125411033630371,-37.457557678222656,1425.0102958845073,517.7816091789898,2.888876491668676,4748.706089711416,1351.4465484498273,667.0811966277364,0.06172207318252127,0.03097414794868093,2.542705497648843,0.30322265625,0.056640625,0.00732421875,0.06172207318252127,0.03097414794868093,2.542705497648843,0.30322265625,0.056640625,0.00732421875,2980.1253670606147,1093.8049137453484,1.8374374904132817,7827.3193359375,2799.31640625,1162.79296875
country,genres/country/country.00099.wav,-42.14101791381836,45.244232177734375,-0.486129492521286,76.6259536743164,-37.40915298461914,-198.26356506347656,106.2569351196289,23.95174217224121,-0.9667791128158569,163.8176727294922,109.05097198486328,14.645920753479004,-24.205154418945312,16.115102767944336,-0.43340572714805603,19.762720108032227,-22.84033966064453,-79.62989807128906,44.66939926147461,12.300518035888672,-0.002144803525879979,95.33904266357422,44.52806854248047,0.9597054719924927,-12.335083961486816,11.226512908935547,0.22169747948646545,19.836063385009766,-13.229053497314453,-43.65452194213867,20.522794723510742,10.033655166625977,-0.20131269097328186,48.403953552246094,20.703157424926758,-8.928786277770996,-16.045717239379883,8.972118377685547,0.12588509917259216,11.941560745239258,-15.832733154296875,-42.295021057128906,18.48575210571289,8.117640495300293,0.3249693810939789,51.04978942871094,18.366790771484375,-3.6871206760406494,-18.775583267211914,9.056286811828613,0.2903285622596741,12.35687255859375,-18.911170959472656,-45.49549865722656,15.510425567626953,8.328829765319824,0.298366516828537,49.31147766113281,15.067344665527344,-8.94178295135498,-15.453373908996582,7.7528228759765625,0.034773148596286774,6.841967582702637,-15.37014389038086,-41.07545471191406,8.948846817016602,7.960842132568359,0.20604556798934937,39.574607849121094,8.467109680175781,-19.20797348022461,-9.9699125289917,6.961322784423828,-0.20443081855773926,12.095413208007812,-9.722853660583496,-32.84857940673828,6.928500175476074,7.568155765533447,-0.016047991812229156,30.999914169311523,6.673799991607666,-17.934926986694336,-8.801347732543945,7.447967529296875,0.29703280329704285,22.238677978515625,-9.10965347290039,-33.392127990722656,2157.4770613555174,582.028592034906,1.4563834737318406,4642.26644611369,2028.219028659355,1094.984537727459,0.10824587321152358,0.053863966568465316,1.5722183389492528,0.38330078125,0.09423828125,0.0224609375,0.10824587321152358,0.053863966568465316,1.5722183389492528,0.38330078125,0.09423828125,0.0224609375,4478.648118021317,1137.3364330858308,0.8562983204811283,7999.5849609375,4285.107421875,2196.38671875
disco,genres/disco/disco.00000.wav,-111.0967025756836,66.33822631835938,0.42437899112701416,46.10286331176758,-119.76756286621094,-304.8028869628906,94.02796173095703,37.83985137939453,-0.7073577642440796,178.26678466796875,95.93856811523438,-42.80961227416992,12.417174339294434,23.760385513305664,0.027006670832633972,77.60171508789062,12.47429084777832,-70.10147094726562,16.642749786376953,14.18033504486084,-0.1730043888092041,63.93273162841797,17.137624740600586,-36.577362060546875,8.123974800109863,12.496397972106934,0.17508408427238464,48.1943359375,7.7694573402404785,-32.71841812133789,15.666400909423828,12.02530574798584,-0.16036593914031982,52.447593688964844,15.064356803894043,-26.591129302978516,-1.411971926689148,10.63267993927002,-0.12606509029865265,36.00898361206055,-1.344465970993042,-34.6058235168457,7.022715091705322,9.049388885498047,0.2978101968765259,38.769779205322266,6.471444129943848,-16.024795532226562,0.9730527400970459,7.603726387023926,-0.2179989069700241,21.16891860961914,1.3017940521240234,-22.920135498046875,-1.4942188262939453,7.453366279602051,-0.11317002028226852,30.57103729248047,-1.2299610376358032,-26.01491928100586,-3.0857200622558594,8.820356369018555,0.07258331775665283,25.08113670349121,-3.660430431365967,-30.04899787902832,-5.098382949829102,8.451091766357422,0.2931240499019623,24.521312713623047,-5.296943187713623,-33.01492691040039,-3.713449716567993,7.2708892822265625,0.08827826380729675,17.68338394165039,-3.8305935859680176,-25.262712478637695,0.22668452560901642,7.632414817810059,0.04921971261501312,28.34234619140625,0.09107562899589539,-27.071428298950195,-2.103518486022949,7.259206295013428,-0.19220225512981415,21.498092651367188,-2.018824815750122,-28.204734802246094,2297.869205004395,948.0706159986602,1.0037710932533694,5618.371378891418,2122.694470994198,747.9740587108136,0.09652545382318953,0.08381902613943304,2.5034276198015917,0.51708984375,0.0712890625,0.01171875,0.09652545382318953,0.08381902613943304,2.5034276198015917,0.51708984375,0.0712890625,0.01171875,4888.775343226358,1971.7330407622123,-0.11296134143253131,9216.2109375,5211.03515625,850.5615234375
disco,genres/disco/disco.00001.wav,-28.99652862548828,33.824337005615234,-0.2133558690547943,51.53288650512695,-25.992774963378906,-124.84153747558594,51.860023498535156,22.903728485107422,0.026722166687250137,118.60477447509766,52.27643966674805,-11.450035095214844,-7.567775726318359,19.464204788208008,-0.3505266010761261,32.863319396972656,-6.312284469604492,-73.90138244628906,21.508852005004883,13.466394424438477,0.19016654789447784,63.58399963378906,20.723464965820312,-17.401100158691406,8.142488479614258,8.922541618347168,-0.38151609897613525,37.35548782348633,8.464019775390625,-28.448421478271484,18.112506866455078,9.67868709564209,0.08906055241823196,50.820919036865234,18.21784782409668,-12.965116500854492,6.885486602783203,8.736889839172363,0.6568644046783447,44.50945281982422,6.208332061767578,-18.708572387695312,6.562539100646973,7.318456172943115,-0.15002144873142242,26.666915893554688,6.846395969390869,-15.396814346313477,0.7092879414558411,6.913568019866943,-0.10400456190109253,20.59756851196289,0.9775205850601196,-22.252410888671875,11.163654327392578,7.787876129150391,0.14261901378631592,34.722381591796875,11.089454650878906,-9.504711151123047,-1.8102519512176514,6.469407081604004,-0.19724895060062408,17.43264389038086,-1.534980297088623,-26.82111358642578,1.6388946771621704,6.761756896972656,-0.11861073225736618,21.885168075561523,1.7857130765914917,-21.6494083404541,-2.5885515213012695,6.529075622558594,0.06499133259057999,18.918865203857422,-2.826040744781494,-28.678062438964844,-1.3734934329986572,6.5514068603515625,-0.2402391880750656,16.946292877197266,-1.1573102474212646,-23.50127410888672,-3.6140050888061523,6.64177131652832,-0.009841286577284336,19.326904296875,-3.774683952331543,-27.227664947509766,3292.625966945947,743.2935760700619,0.3845317351301201,5177.163572685409,3187.259939024608,1748.7447782649,0.1885523173483103,0.0661264090280252,0.8030994693947565,0.41455078125,0.17431640625,0.05712890625,0.1885523173483103,0.0661264090280252,0.8030994693947565,0.41455078125,0.17431640625,0.05712890625,6522.402264994959,1437.916610782492,-0.29915335803530696,9872.9736328125,6707.5927734375,2810.0830078125
disco,genres/disco/disco.00002.wav,-53.13909149169922,36.877933502197266,-0.5664422512054443,38.548988342285156,-48.52680969238281,-183.1845703125,57.17435073852539,16.29119110107422,-0.3503635823726654,107.81661987304688,56.90753936767578,-32.830894470214844,21.1628360748291,15.471952438354492,0.3945772647857666,83.38933563232422,20.36492919921875,-21.338844299316406,11.305179595947266,16.22055435180664,-0.05052006244659424,62.28814697265625,12.28226089477539,-36.644100189208984,18.122615814208984,11.14696979522705,-0.11513806879520416,65.63166809082031,18.33299446105957,-22.5167236328125,1.6669307947158813,9.778952598571777,-0.05933515727519989,28.739709854125977,1.7722649574279785,-30.482616424560547,0.35104912519454956,8.914770126342773,-0.3639408349990845,30.93800163269043,0.6649805307388306,-32.04489517211914,2.330658197402954,7.120859622955322,0.09510955214500427,29.42783546447754,2.149641990661621,-20.439861297607422,-5.102266311645508,9.248628616333008,-0.5116473436355591,18.533069610595703,-4.389281272888184,-44.08534622192383,2.7492873668670654,7.279702663421631,0.12870056927204132,26.333881378173828,2.4999279975891113,-17.69149398803711,3.1521553993225098,7.623730182647705,0.3051123023033142,36.22996520996094,3.013582468032837,-23.47679901123047,-5.514364242553711,7.183488368988037,-0.012811203487217426,19.2000675201416,-5.434884071350098,-24.83733558654785,-3.158053159713745,7.020387649536133,-0.13348351418972015,22.591880798339844,-2.749131202697754,-31.874544143676758,-0.5187848806381226,5.718951225280762,0.2566266357898712,19.079219818115234,-0.9942951202392578,-16.87974739074707,-2.643272876739502,6.072458267211914,-0.18899202346801758,15.100378036499023,-2.4936671257019043,-26.30775260925293,3592.1012577762776,705.5701962595546,1.2637841539738859,6995.992407637521,3526.2963035858056,1859.0545492549986,0.153338438950116,0.06718282680155808,1.758590927240557,0.53955078125,0.14208984375,0.03369140625,0.153338438950116,0.06718282680155808,1.758590927240557,0.53955078125,0.14208984375,0.03369140625,8074.801288790603,914.4181139402446,-0.459466186135433,10389.7705078125,8161.083984375,3875.9765625
disco,genres/disco/disco.00003.wav,-44.42723083496094,56.19466781616211,-0.7494475245475769,60.85266876220703,-32.49683380126953,-230.70782470703125,52.308860778808594,26.775957107543945,0.03940735012292862,131.36172485351562,51.59565734863281,-23.278499603271484,3.241820812225342,25.48332405090332,0.17921976745128632,68.07893371582031,1.7433595657348633,-62.92313766479492,43.953216552734375,13.814067840576172,-0.0429379902780056,83.94886779785156,44.404075622558594,2.9678611755371094,12.588357925415039,11.267486572265625,-0.3113988935947418,48.34387969970703,12.143867492675781,-32.40766525268555,24.510374069213867,11.90524673461914,-0.5852419137954712,57.2764892578125,25.217056274414062,-25.415714263916016,4.9180803298950195,7.45048713684082,0.047800153493881226,29.730491638183594,4.898733139038086,-19.02135467529297,15.308396339416504,6.9901580810546875,0.11778667569160461,38.45965576171875,15.131692886352539,-4.326525688171387,2.044261932373047,6.123375415802002,-0.1437777876853943,19.63903045654297,2.080754518508911,-18.803768157958984,10.39415454864502,7.358187675476074,0.0764983594417572,34.70273971557617,10.279481887817383,-14.657562255859375,-1.4653996229171753,6.421475410461426,-0.16929249465465546,20.753215789794922,-1.1247038841247559,-26.765155792236328,8.8323974609375,5.758502006530762,-0.37190622091293335,26.057632446289062,9.151216506958008,-13.039213180541992,0.41070491075515747,6.036417007446289,-0.1397751122713089,22.064485549926758,0.45079198479652405,-25.39330291748047,4.66618013381958,6.0366106033325195,0.03744323179125786,24.332611083984375,4.759551525115967,-14.630324363708496,-1.832787036895752,5.817209720611572,-0.084903784096241,17.353958129882812,-1.786887526512146,-20.422195434570312,3045.7695051132,885.7950942162231,0.14208021020437658,5999.120165710925,2997.749290046038,823.108242449064,0.1495607339559387,0.06873012648753221,0.44236801015660654,0.47607421875,0.1455078125,0.01123046875,0.1495607339559387,0.06873012648753221,0.44236801015660654,0.47607421875,0.1455078125,0.01123046875,6206.322905441811,1403.0398977808895,-0.5210807101806433,9259.27734375,6416.89453125,1765.72265625
disco,genres/disco/disco.00004.wav,-83.52435302734375,46.2987174987793,0.07048358768224716,57.41658020019531,-83.14331817626953,-214.19482421875,64.48860931396484,20.141605377197266,0.09673663228750229,113.19190979003906,62.67346954345703,3.4416351318359375,5.647238254547119,19.583288192749023,-0.09654400497674942,60.393577575683594,5.812556266784668,-47.9759521484375,2.704124689102173,13.82082462310791,0.10643478482961655,51.935760498046875,2.956111431121826,-33.21165466308594,0.7875721454620361,12.936009407043457,-0.1001741960644722,34.202640533447266,1.005545973777771,-39.60112762451172,6.166559219360352,9.61795425415039,0.3387656807899475,35.82796096801758,5.349325656890869,-15.93746566772461,1.887542724609375,8.692500114440918,0.18040505051612854,34.994346618652344,1.4716309309005737,-23.34123420715332,1.9781004190444946,8.079010963439941,0.14199742674827576,25.074417114257812,1.717120885848999,-19.633220672607422,-1.8109947443008423,8.845675468444824,-0.1507841795682907,23.422727584838867,-1.6340056657791138,-31.190227508544922,1.8594125509262085,8.324151039123535,0.23345398902893066,36.192535400390625,1.7457938194274902,-25.49086570739746,2.458162307739258,8.233560562133789,-0.038459885865449905,33.099761962890625,2.493208646774292,-27.91704559326172,-0.2235337495803833,6.694207191467285,-0.09513676166534424,23.497146606445312,-0.08708298206329346,-22.969026565551758,2.9570415019989014,6.770594120025635,0.0821903869509697,24.855712890625,2.7537763118743896,-21.72998809814453,-3.382443904876709,6.507225513458252,-0.3656376898288727,15.150289535522461,-3.1051392555236816,-32.816734313964844,-0.8678308725357056,6.703857898712158,-0.1490875482559204,25.064640045166016,-0.7854611873626709,-24.14460563659668,3328.4851237797516,800.4468547315107,0.6084829144267279,6449.37268212276,3264.933073710742,1732.6237296197514,0.16901441959106728,0.07155382163235259,1.5839198061091748,0.5634765625,0.154296875,0.05419921875,0.16901441959106728,0.07155382163235259,1.5839198061091748,0.5634765625,0.154296875,0.05419921875,7195.803613507831,1391.3688264992043,-0.3360825203903816,10292.87109375,7353.5888671875,3552.978515625
